Best_dup0,EW_dup0,EG_dup0,ONS_dup0,OLMAR_1_dup0,OLMAR_2_dup0
1.0,1.0,1.0,1.0,1.0,1.0
1.0895,1.0143972222222222,1.0143972222222222,1.0143972222222222,1.0143972222222222,1.0143972222222222
1.2812519999999998,1.085402210007716,1.0853926150915039,1.08929357264906,1.1539782799999998,1.15397828
1.3620990011999998,1.090581990554364,1.0905975235002972,1.0832766280478527,1.0678915003119998,1.160440558368
1.4593528698856797,1.110775933746129,1.1108311635453183,1.0839502052612435,1.0245351053993326,1.1133266716982593
1.5294018076401923,1.0911707385155098,1.0911994843274042,1.075693388833336,1.0737127904585007,1.1667663519397757
1.6647538676163494,1.075770075953295,1.0757515196075813,1.0765161743174028,1.1411419536992944,1.2400392788415937
1.814082289541536,1.0124460657323888,1.01245641745882,1.0031123482074948,1.0615296778638448,1.1768648932719714
1.8650580018776532,0.9599001149208779,0.9599359287435353,0.9366871745950245,1.0063301346149247,1.1156679188218288
2.1392215281536684,1.022416276294308,1.02248201594519,0.990085574404766,1.1249764574860242,1.112755595908012
2.348223471454282,1.0571869498239503,1.0572804732366639,1.012413755100549,1.2348866573824087,1.2214718176282247
2.412799616919275,1.0334648493220673,1.0335209414117705,1.00211559251289,1.1249817448753743,1.1127608258593127
2.566736232478725,1.0056187131042227,1.0057581766065746,0.9537591299481817,0.9965088296106065,0.985683539546179
2.6137075055330854,0.9628324302469522,0.9631090466589562,0.8821841430599876,0.9139978985188483,0.9040689424717554
2.8340430482495247,0.9511340162194517,0.951638683112809,0.8385397191932841,0.8392269965752357,0.8444003922686195
3.229675457785158,0.9969548974508239,0.9975549559128457,0.8593019545963893,0.8430874407594817,0.8482846340730551
3.313969987233351,0.9543655380955566,0.9550487563149624,0.8025975517897738,0.7950314566361912,0.7999324099308909
3.430290333785241,0.9343609760109203,0.9353109330755218,0.7442851237981952,0.6935059396237495,0.6977810411827161
3.7276965057244213,0.9177708777924153,0.9188953807718757,0.7147243291502698,0.7215235795845489,0.7259713952464978
5.205355400593582,1.0333258793971285,1.0341892997412636,0.8684008944463012,0.8097507051497737,0.8234693536281025
5.789396276540183,1.0571670037145522,1.0582732137194635,0.8656422025640225,0.7635139398857216,0.7764492535359377
7.17943032253748,1.1912187163605679,1.1922880459347012,0.9914956342352963,0.8373457378726709,0.851531896352863
8.323831515949955,1.2661761540875565,1.2675494165793273,1.0237948971316564,0.8636383940418728,0.8782699978983429
10.26744617492427,1.2848979753881344,1.2859122208580283,1.0632246600036117,0.8961111976578473,0.9227416757164885
12.614584370511958,1.3391527923988984,1.3397895327943754,1.1478847241163603,1.0148459313475122,0.9997906056388152
14.089229283424805,1.3824967044462093,1.3834898319142874,1.1093590342264301,1.024309540871445,1.0079639336656305
15.848974020924564,1.446126115268346,1.4473890554224507,1.136590565987519,1.068104908746285,1.0054440238314666
18.063075691647725,1.5464832506509825,1.5478559172423803,1.2072585397500408,1.1898688683433616,1.0354062557416444
20.39682507100861,1.5794534143974999,1.5802920849459041,1.3040981707051846,1.328369604618529,1.155927543909972
22.089761551902324,1.6283769839084623,1.6292430634894728,1.3625597158360587,1.3846924758543546,1.1650980737045142
23.715568002122332,1.5804077119241589,1.5809121464918556,1.352404512605463,1.3549260758549242,1.129692451873136
25.43731823907641,1.5643797437123945,1.5647651199394512,1.3522632433375181,1.4335117882545099,1.1952146140817779
29.110466992799047,1.6001562393512392,1.6006879142541957,1.3607864750621161,1.458311542191313,1.2158918269053927
30.338928699895167,1.5472221819778116,1.5480470426821071,1.2586242577270634,1.2668352367015938,1.0562452300327145
